EVENT	RDCLASS	SPD_KM	MED_INC	pop_dens_200	veh_type	BAD_WEAT	SEVERITY	DARK	Park_10	hosp_50	veh_mvt	Comm_Per	Res_Per	Inter_Acc
1577	5	50	31877	12817.4226102	car	1	1	0	0	0	rightturn	6.2117256411	80.996486274	1
861	5	50	35174	11102.0570526	car	0	1	0	0	0	straight	3.5665960827	76.4406917911	0
2034	5	50	35283	6083.72415689	VTB	1	0	0	0	0	straight	2.2867134461	67.4409214235	0
3124	5	50	49368	6483.74077045	car	1	1	1	0	0	straight	0.8918497804	89.5048894322	1
4143	4	60	47135	6522.83096951	car	1	1	0	0	0	straight	10.4729983288	76.9540975948	1
3652	4	60	32271	11320.3889553	VTB	0	1	0	0	0	straight	12.5698196437	46.7813623497	1
2194	5	50	32580	16117.2987746	car	0	1	0	0	0	straight	1.0089797789	77.8252766917	0
1573	5	50	26686	9404.36706218	car	1	1	0	0	0	backup	4.2716959296	55.9873797301	0
3709	4	60	67385	6960.82553303	car	0	1	0	0	0	backup	1.8182785097	46.2157404022	0
1564	5	50	26096	3409.30400796	car	0	2	0	0	0	straight	3.4249024346	52.6761155171	0
3565	4	60	45408	4039.50187781	car	1	1	0	0	0	straight	2.538393528	33.575414982	1
3746	4	60	24879	17500.4297153	car	1	1	0	0	0	straight	15.0856257446	44.2410084568	0
2341	5	50	31725	8939.32878364	VTB	1	1	0	0	0	leftturn	2.6101452015	63.3343694853	1
347	5	50	44972	826.493531544	car	0	1	0	0	0	straight	1.2537438395	0.4482193007	0
2389	5	50	32467	9997.111363	car	1	1	0	0	0	backup	13.2640291002	55.6473054198	0
3015	5	50	37396	7883.50954919	car	0	1	0	0	0	straight	11.1471824767	50.7855342094	0
239	5	50	56287	230.546788399	car	0	1	1	0	0	other	0	0	0
1697	5	50	39192	1406.4656225	car	1	1	0	0	0	straight	0.0060022471	52.4365264328	0
2183	5	50	38654	8443.60943813	VTB	0	1	0	0	0	other	6.9226351364	55.3701041025	0
5423	4	60	27298	7723.9406207	car	0	1	0	0	0	rightturn	0.8432497609	55.2778751123	1
1655	5	50	111196	4705.86840412	car	1	1	1	0	0	other	2.7652434215	63.2117018088	0
1971	5	50	40509	7159.37658745	car	1	2	1	0	0	straight	7.0482224918	77.7255323278	0
462	5	50	44582	5232.80930632	car	0	1	0	0	0	straight	14.3642493605	49.7936214211	0
3033	5	50	34318	7527.08842394	car	1	1	1	0	0	straight	1.076110117	68.0941013803	0
360	5	50	45408	4039.50187781	car	0	2	0	1	0	straight	3.8691583212	63.7096259509	0
3546	4	60	45408	4039.50187781	car	0	2	1	0	0	leftturn	4.4980206826	77.1019933686	0
420	5	50	39729	920.141336467	car	0	1	0	0	0	leftturn	2.7586761224	49.3889356651	1
4064	4	60	27786	5138.03814623	car	0	1	0	0	0	straight	17.4703693229	54.0091287281	1
4530	4	60	31353	5009.47382938	car	1	2	0	0	0	straight	1.1755394549	66.2900278518	0
3607	4	60	48825	4929.53103589	car	0	1	0	0	0	other	12.5708567008	72.4882785865	0
3552	4	60	55714	4839.95834355	car	1	0	0	0	0	straight	0	79.7342739679	1
3397	5	50	68755	437.924717496	car	1	1	0	0	0	straight	0	38.8413774198	0
1434	5	50	28993	11371.6334342	car	0	1	1	1	0	straight	0.6990404553	48.7119747149	1
2549	5	50	34889	13603.0422869	car	1	2	1	0	0	straight	8.5688945449	66.8207960747	0
5596	3	60	35914	15422.5404198	car	1	1	1	0	0	straight	6.7298429458	69.4496285511	1
5585	4	60	78864	2008.08705339	car	0	1	0	0	0	backup	2.780670189	22.0163187381	0
316	5	50	30450	11509.7949972	car	1	1	1	0	0	leftturn	0	60.9822787216	1
225	5	50	56287	230.546788399	car	0	1	1	0	0	backup	0	0	0
1047	5	50	13024	4939.11686641	car	0	1	1	0	0	straight	23.8923828021	53.7311314704	0
5502	4	60	41586	9093.36937973	car	0	1	0	0	0	straight	0	63.2884210415	1
1747	5	50	38057	8954.64756561	car	0	1	0	0	0	straight	6.7933551411	62.8482853926	1
537	5	50	24342	10690.356832	car	1	2	0	0	0	leftturn	2.1714126496	66.5644613226	0
5603	3	60	35914	15422.5404198	car	1	1	0	0	0	leftturn	6.7298429458	69.4496285511	1
4478	4	60	28814	5245.23850877	car	0	1	0	0	0	straight	3.0752675599	40.5744967246	0
763	5	50	41965	544.011732373	VTB	0	1	0	0	0	leftturn	1.4878564559	57.9594620255	1
3719	4	60	19743	13076.5834627	VTB	0	1	0	1	0	rightturn	15.1132217147	47.0857078951	0
3171	5	50	33427	10077.2802689	car	0	1	0	0	0	straight	0.5154312279	53.5038497386	0
4763	4	60	29445	9467.24708769	VTB	0	1	0	0	0	leftturn	2.3934364585	52.2103581282	1
4689	4	60	32580	16117.2987746	car	1	2	0	0	0	straight	1.0348794353	82.2659306273	0
5891	2	80	44211	7560.67167136	VTB	0	2	0	0	0	other	1.3597811539	72.7314556003	1
1459	5	50	31877	12817.4226102	car	0	1	0	0	0	leftturn	3.7022084258	74.6519987405	1
2483	5	50	33808	16226.176833	VTB	0	2	0	0	0	rightturn	9.3207093582	72.910811213	1
2542	5	50	37301	14137.2785602	car	1	1	1	0	0	straight	10.6991148767	77.709767612	1
4220	4	60	23067	12679.948957	car	0	1	0	0	0	straight	7.7298842832	80.9173500935	0
5819	2	80	27173	8383.87428377	car	1	2	0	1	1	rightturn	1.2527832729	44.0453047825	1
1488	5	50	31877	12817.4226102	VTB	0	1	1	0	0	straight	5.7043157762	75.8023553763	1
5618	3	60	33418	10204.5796477	car	1	0	0	0	0	other	13.0326424126	63.3765598868	0
444	5	50	39283	9267.90953804	car	1	1	0	0	0	leftturn	5.5095921561	62.1151885015	1
5071	4	60	25911	6179.55616976	VTB	0	1	0	0	0	leftturn	0.9428971327	74.0975916806	1
3126	5	50	53360	3114.50689493	VTB	1	1	0	0	0	backup	0.2374459471	82.3981801491	0
5136	4	60	25145	8119.70254402	car	1	1	1	0	0	leftturn	8.3475167845	45.7247806725	1
1329	5	50	47135	6522.83096951	car	1	1	1	0	0	straight	10.1005308194	80.8898642359	0
1942	5	50	28814	5245.23850877	VTB	1	1	0	0	0	straight	0.7162174578	71.1108374096	1
3511	4	60	74033	644.809137383	car	0	1	0	0	0	straight	48.7207161666	0	0
2901	5	50	64119	3310.90610332	car	1	1	0	1	0	other	0.2549718164	67.0161423068	1
3231	5	50	45317	3627.73563407	car	0	1	1	0	0	leftturn	12.5050555076	21.2632017475	1
4534	4	60	36621	4578.37820157	car	0	1	0	0	0	backup	2.528191999	67.9922839014	0
547	5	50	34145	10556.3041258	car	1	1	0	0	0	rightturn	4.9266118393	73.4844823303	1
5155	4	60	35862	9985.91752524	VTB	0	1	0	0	0	leftturn	5.7870350652	37.1089832768	1
4726	4	60	23266	14465.9625057	car	0	1	0	0	0	other	4.8641824528	29.8459648842	1
1742	5	50	28129	11245.82535	car	1	1	0	0	0	straight	1.7291652502	70.7853439043	0
5428	4	60	29454	7393.5637369	car	0	1	0	0	0	leftturn	0.679843582	53.7520530972	1
2531	5	50	34237	9189.01421066	car	1	3	0	1	0	straight	8.9948885036	59.634556488	1
3526	4	60	96383	267.625770551	VTB	1	1	0	0	0	straight	45.0725121565	2.765836152	0
5068	4	60	36941	6180.78943048	VTB	1	1	1	0	0	rightturn	0.6230182514	39.6592366638	1
5883	2	80	33897	6784.05411088	car	0	1	0	0	0	straight	0.1663983012	64.7239237139	1
4963	4	60	39942	16299.8893901	car	0	1	0	1	0	straight	1.2754362015	46.4220818939	1
2020	5	50	36712	6347.97530103	car	0	0	0	0	0	straight	0.7667414102	74.3070057927	1
3369	5	50	44628	5537.81068682	car	0	1	0	0	0	straight	0.5886975261	87.0654835579	1
1634	5	50	88975	3498.01812269	car	0	1	0	0	0	straight	2.5737861652	85.5574268507	1
2555	5	50	32905	14040.0963745	car	0	1	1	0	0	straight	11.5207233863	60.2350412211	1
3606	4	60	48825	4929.53103589	car	0	1	0	0	0	other	12.5708567008	72.4882785865	0
1315	5	50	70524	5248.27449734	car	0	1	0	1	0	leftturn	17.279855764	36.6509031498	1
1327	5	50	47135	6522.83096951	car	1	1	1	0	0	straight	10.1005308194	80.8898642359	0
642	5	50	121477	5110.18343883	VTB	0	1	0	0	0	backup	0	89.0806555085	0
3341	5	50	44851	4343.14441644	car	0	1	0	0	0	leftturn	1.9994930953	72.0574478253	1
5094	4	60	31549	6956.60541293	car	1	1	0	0	0	straight	1.3292038198	48.68360587	1
3392	5	50	40119	3445.79533138	car	0	1	1	0	0	straight	1.4960616888	57.2521836871	0
3278	5	50	45317	3627.73563407	car	0	1	0	0	0	straight	12.5050555076	21.2632017475	0
4994	4	60	39989	7229.55815164	VTB	1	1	0	0	0	leftturn	10.4522560879	27.3906408339	1
4769	4	60	31613	7015.58291675	car	0	1	0	0	0	straight	9.1892661597	58.086501742	0
5096	4	60	31549	6956.60541293	car	1	1	1	0	0	leftturn	1.3292038198	48.68360587	1
4603	4	60	36841	8188.92112153	car	1	1	1	0	0	rightturn	1.0799977461	40.9447636742	1
4533	4	60	30672	8505.893197	car	1	1	0	0	0	leftturn	0.1815862689	57.3563356846	0
2414	5	50	45461	11235.7680146	car	1	0	1	0	0	leftturn	2.4978753603	64.2892199006	1
5794	2	80	33193	7082.66265326	car	1	1	0	0	0	straight	9.3927258186	73.9618880257	0
3463	4	60	69041	2570.6181981	car	0	1	0	0	0	straight	5.6788754135	94.2816188874	0
2185	5	50	33192	7991.69554599	VTB	0	1	0	0	0	straight	0.1620455571	90.2371601803	0
1669	5	50	28129	11245.82535	car	1	1	1	0	0	leftturn	7.4712953718	53.9848353571	1
562	5	50	40126	6020.26948111	car	1	1	1	0	0	straight	0.6120209481	49.5790263889	1
4755	4	60	29910	16860.0749009	car	1	1	1	0	0	leftturn	2.2603134962	79.2088335151	1
3976	4	60	24707	12635.7101138	car	1	2	1	0	0	straight	14.4885622899	59.0211839137	0
751	5	50	44097	2165.31841445	car	0	1	1	1	0	other	0.2143295652	28.1819565553	0
3648	4	60	49878	3259.32738469	VTB	1	2	0	0	0	leftturn	1.7128270347	66.8464475316	1
5802	2	80	29964	12534.143018	car	1	0	1	0	0	leftturn	3.3388073798	61.2814935872	1
914	5	50	31954	15570.006214	VTB	0	0	0	0	0	straight	1.8417302702	72.1649690534	0
155	5	50	39275	3278.30729063	VTB	1	1	1	0	0	leftturn	0.077483302	80.407000346	1
3259	5	50	45317	3627.73563407	VTB	1	1	0	0	0	leftturn	12.5050555076	21.2632017475	1
4640	4	60	29588	9389.14914954	VTB	0	1	0	0	0	leftturn	0.7895127394	58.5134861281	1
3426	4	60	39275	3278.30729063	car	0	0	0	0	0	straight	12.9625868064	69.4790087879	0
1266	5	50	33193	7082.66265326	car	0	1	1	0	0	straight	12.2823499443	63.6578375701	0
5205	4	60	33730	4531.08881457	car	1	1	0	0	0	straight	59.1098883074	27.1909876606	1
4834	4	60	31725	8939.32878364	car	1	2	1	0	0	leftturn	1.8342186402	45.6440538063	1
2388	5	50	27298	7723.9406207	car	0	1	1	0	0	straight	1.3339402071	53.1225313073	0
5243	4	60	54051	3432.32079026	car	0	1	0	0	0	straight	18.890039833	72.7833437991	1
2094	5	50	36982	4141.68786818	car	0	1	0	0	0	other	0.7853755542	55.0326892365	1
3574	4	60	52511	1355.81345676	car	0	1	0	0	0	straight	0	84.8773754551	1
5162	4	60	25145	8119.70254402	car	0	2	0	0	0	straight	8.3475167845	45.7247806725	1
281	5	50	96383	267.625770551	car	0	0	0	0	0	other	14.1384384013	33.2420958843	0
4744	4	60	23266	14465.9625057	car	0	1	1	0	0	straight	3.5899972469	19.207434144	0
5807	2	80	27173	8383.87428377	VTB	0	1	0	1	0	leftturn	0.7233601246	49.6411241115	1
5560	4	60	40119	3445.79533138	VTB	0	1	0	0	0	other	1.669645616	68.8244377008	0
1870	5	50	29290	11503.6761017	VTB	0	1	0	0	0	rightturn	6.7115374876	49.3045693945	1
2299	5	50	28503	28792.5658274	car	0	1	0	0	0	other	17.1771045598	42.8934411809	0
3513	4	60	60738	2028.09090634	car	1	1	1	1	0	straight	18.590908398	38.3877581295	0
810	5	50	25754	780.352364146	car	0	0	0	0	0	other	0	4.050802158	1
4596	4	60	34981	2059.6875438	VTB	1	1	0	0	0	leftturn	2.0269353595	42.7084067307	1
2385	5	50	33424	10993.4301188	car	0	1	1	0	0	straight	0.9249387569	44.7752057369	0
442	5	50	40414	5272.19122679	car	0	1	0	0	0	straight	1.3284841738	58.9424836014	0
491	5	50	34238	6608.73583713	car	0	1	0	0	0	leftturn	0	80.536195393	1
2132	5	50	29588	9389.14914954	car	1	1	0	0	0	straight	0.2011149598	38.7100799345	1
1014	5	50	48770	14237.497648	car	0	1	0	0	0	leftturn	4.7864338693	39.3456506281	1
3250	5	50	45317	3627.73563407	car	1	1	0	0	0	leftturn	12.5050555076	21.2632017475	1
1939	5	50	40180	6278.67117429	VTB	0	1	0	0	0	straight	0.5572406787	79.7521566376	1
2284	5	50	88975	3498.01812269	car	0	1	1	0	0	straight	2.4420752413	89.9227672236	0
3650	4	60	49878	3259.32738469	car	0	1	0	0	0	leftturn	0	71.4323410454	1
3737	4	60	47581	4878.82141535	car	1	1	0	0	1	straight	13.6295383262	45.3264595896	1
2673	5	50	38082	9452.39947607	VTB	1	1	1	0	0	leftturn	11.4980372538	47.8515769799	0
4352	4	60	49921	7152.37984179	car	1	1	1	0	0	leftturn	0	53.0654445976	1
823	5	50	35263	9777.07384638	car	1	1	0	0	0	leftturn	2.956151375	74.0649495543	1
1762	5	50	33902	8115.32968836	car	0	1	0	0	0	straight	4.2209831373	60.9708132433	0
1638	5	50	40106	11330.0473911	car	0	1	0	0	0	straight	3.1806208423	43.1562477236	1
1802	5	50	35152	16538.5797222	car	0	1	0	0	0	straight	2.3303862039	72.9281175541	1
4995	4	60	44515	12445.1474324	VTB	0	1	0	0	0	rightturn	9.7074337616	67.5427248666	1
2780	5	50	35862	9985.91752524	VTB	0	1	0	0	0	leftturn	22.3161422095	51.271096833	1
590	5	50	40717	11509.3587437	car	0	2	0	0	0	straight	3.5718665433	69.1418804756	0
2957	5	50	36841	8188.92112153	car	1	1	1	0	0	leftturn	2.143377134	82.4885963785	1
4224	4	60	23067	12679.948957	car	1	1	0	0	0	leftturn	4.0404913861	63.0499294171	1
2856	5	50	45283	5102.03251887	VTB	0	0	1	1	0	other	1.3956583833	81.0888701087	0
1449	5	50	29964	12534.143018	car	0	1	1	0	0	other	3.715328291	64.2114883268	0
5612	3	60	33418	10204.5796477	car	1	1	1	0	0	leftturn	12.6363284857	66.2308578645	1
2062	5	50	33024	12245.4682461	VTB	0	2	1	1	0	straight	0.488431177	78.7698653342	0
5357	4	60	35593	11398.9097217	car	0	1	0	0	0	straight	0.7780735345	38.1730591643	1
4818	4	60	31725	8939.32878364	car	0	1	0	0	0	rightturn	4.2605859524	66.6575730843	1
1783	5	60	38057	8954.64756561	car	1	1	0	0	0	leftturn	0.4281892181	73.0801298745	1
490	5	50	34238	6608.73583713	car	0	1	0	0	0	leftturn	0	80.536195393	1
1656	5	50	50543	481.695036617	car	1	1	1	0	0	leftturn	0	72.1618958664	1
5450	4	60	53156	2047.70475124	car	0	1	0	0	0	straight	0.2325824172	90.9655092585	0
2197	5	50	32580	16117.2987746	car	1	1	1	0	0	straight	1.8426345103	74.3390656115	1
3748	4	60	19743	13076.5834627	car	0	2	0	0	1	leftturn	9.2021362574	49.1309542922	1
2280	5	50	88410	3395.72838202	car	1	1	1	0	0	leftturn	21.3466120881	34.894772706	1
783	5	50	31712	10817.4570173	VTB	1	1	0	0	0	other	2.4023243972	70.2281311075	1
3035	5	50	29454	7393.5637369	car	0	1	1	1	0	straight	0.0071770404	44.1401099275	0
5885	2	80	45317	3627.73563407	VTB	0	1	1	0	0	leftturn	16.3503142237	62.9288394748	1
5430	4	60	29454	7393.5637369	car	0	3	1	0	0	straight	0.6798434948	55.1375750788	1
5312	4	60	33730	4531.08881457	car	1	1	1	0	0	leftturn	18.8049355799	40.4586160914	1
4888	4	60	33808	16226.176833	VTB	1	1	0	0	0	leftturn	11.7870460033	72.8087169095	1
5240	4	60	37142	6838.48068315	VTB	0	2	0	0	0	rightturn	0	63.6164468494	1
3370	5	50	37044	758.05980988	car	0	1	0	0	0	straight	3.8390710007	47.8267431771	1
3822	4	60	37272	7659.17383915	car	1	1	1	1	0	leftturn	0.1940548306	57.9362489551	1
4738	4	60	88410	3395.72838202	VTB	1	1	0	0	0	rightturn	22.8017404795	61.3667352963	1
3072	5	50	31989	13551.7139033	car	1	1	1	0	0	straight	0.727875223	59.0911242591	1
4069	4	60	19591	6338.15910617	car	0	1	0	0	0	leftturn	8.3064280365	49.0105355866	1
4272	4	60	68903	4673.20292061	VTB	0	1	0	1	0	straight	3.2527955036	49.8708827284	1
3825	4	60	37272	7659.17383915	VTB	0	1	0	0	0	leftturn	1.1679911006	71.7976962193	1
5399	4	60	29454	7393.5637369	car	0	2	0	0	0	straight	1.5937712071	56.2054838252	1
1056	5	50	28915	1230.19600986	car	1	1	0	1	0	leftturn	13.2480457086	42.7202133594	1
4378	4	60	35152	16538.5797222	car	1	1	0	0	0	rightturn	2.1487343158	72.3913790375	1
3357	5	50	70342	2320.83226289	VTB	1	1	0	0	0	leftturn	0.8741665057	79.911238248	1
4836	4	60	37168	12780.7387762	VTB	0	1	0	0	0	rightturn	10.0986569379	56.0953615213	1
2146	5	50	31233	17118.6243338	car	0	1	0	0	0	backup	1.262089187	82.0472521027	0
4126	4	50	133799	157.704954466	car	0	1	0	0	0	other	0	0	0
4513	4	60	43028	5613.58422497	car	0	1	0	0	0	leftturn	0.8566987298	69.2110562907	1
1218	5	50	70524	5248.27449734	car	1	1	0	0	0	backup	18.206169257	35.520084913	0
2680	5	50	32902	8392.54245808	car	0	1	0	0	0	backup	7.7528187356	64.0321893284	1
4947	4	60	33808	16226.176833	car	1	1	0	0	0	backup	3.1960917776	31.0038195799	0
5389	4	60	29454	7393.5637369	car	1	0	0	0	0	leftturn	1.5927995729	56.2019993192	1
563	5	50	81286	7241.19421244	VTB	0	1	0	0	0	straight	3.3301414435	72.3720353887	1
5408	4	60	31989	13551.7139033	car	0	1	0	0	0	rightturn	0.7278750656	60.0016923928	1
3491	4	60	74033	644.809137383	car	1	1	0	0	0	other	0.0085558565	18.4055390713	0
543	5	50	38656	4190.47988445	car	1	1	0	0	0	backup	0.8589103887	35.5329115786	0
5274	4	60	41776	5020.3623504	car	0	1	0	0	0	backup	61.0242910356	29.5607481135	0
5719	2	80	23262	18498.8156027	VTB	0	1	0	0	0	backup	7.0714316762	52.270266712	1
2686	5	50	31549	6956.60541293	car	0	1	0	0	0	backup	11.8256914576	41.9457481751	0
2231	5	50	32522	19049.164108	VTB	1	1	0	0	0	straight	3.6774890863	73.9931179722	1
4981	4	60	35329	16116.8811256	VTB	0	1	0	1	0	leftturn	1.1801524868	40.7628961385	1
3474	4	60	59507	3540.46597671	car	1	1	0	0	0	leftturn	0.5665360267	86.8004943597	1
3243	5	50	32098	10122.9812577	car	0	0	0	0	0	straight	15.9785221513	75.3210289756	1
3043	5	50	30619	13978.9063031	car	1	1	1	0	0	leftturn	2.3689533598	77.2197151654	1
2462	5	50	32905	14040.0963745	VTB	0	1	0	0	0	straight	8.7518919783	79.5362995698	0
153	5	50	56491	4054.81612989	car	0	0	0	0	0	straight	9.7234676599	85.8115470332	1
3765	4	60	38496	3144.36321145	VTB	0	1	0	0	0	straight	19.0404281008	63.8549207701	1
1718	5	50	33902	8115.32968836	car	1	1	1	0	0	straight	1.8775655816	49.0365302495	1
5932	2	50	70342	2320.83226289	VTB	0	1	0	0	0	leftturn	0.8741665057	79.911238248	0
2960	5	50	33032	7177.19885386	car	0	1	0	0	0	other	1.7134896214	53.597007458	1
722	5	50	44661	3701.75311886	car	0	1	0	0	0	rightturn	19.2221758096	69.2062707671	1
5313	4	60	32641	7211.90686257	VTB	0	1	0	0	0	backup	52.2593181121	42.5690385179	0
5522	4	60	41565	1448.54040909	VTB	1	1	0	0	0	straight	0.7079535736	55.3568714415	0
5915	2	80	59447	4250.17443388	car	1	1	1	1	0	straight	0.3836575362	61.7282880843	0
2494	5	50	50431	15027.3165381	car	0	1	1	0	0	straight	6.9117257825	57.3943375724	1
5086	4	60	25911	6179.55616976	car	0	1	1	0	0	other	0.9797763125	75.8948886549	0
1332	5	50	47135	6522.83096951	car	0	1	1	0	0	straight	11.3783450468	74.6452887128	1
5227	4	60	33730	4531.08881457	VTB	0	1	1	0	0	straight	29.5334263458	44.1275060415	1
1016	5	50	20606	33751.8121134	car	0	1	0	0	0	leftturn	3.2678324455	58.6657338952	1
5391	4	60	29454	7393.5637369	car	1	0	0	0	0	leftturn	1.5927995729	56.2019993192	1
5468	4	60	41688	7060.29438889	car	0	1	0	0	0	rightturn	27.5161780262	32.6851325492	0
5001	4	60	44515	12445.1474324	car	0	1	0	0	0	straight	9.7074337616	67.5427248666	1
2399	5	50	30412	1918.88719194	car	1	1	0	0	0	rightturn	2.241096577	12.9493837686	1
624	5	50	31750	10871.091961	car	0	1	0	0	0	straight	1.75254258	80.3930456606	1
5157	4	60	45283	5102.03251887	car	1	1	0	0	0	straight	0.5667124851	79.110342392	1
4508	4	60	43028	5613.58422497	car	0	1	0	0	0	straight	0.8566987298	69.2110562907	1
1074	5	50	13024	4939.11686641	car	0	1	0	0	0	other	26.9185542303	57.2591358018	1
701	5	50	45025	7611.88021815	car	0	1	0	0	0	leftturn	22.7632598542	65.503720626	1
5069	4	50	38082	9452.39947607	car	0	1	0	0	0	leftturn	7.101729915	65.6855242238	1
4255	4	60	26096	3409.30400796	car	0	1	0	0	0	leftturn	3.4382413543	50.4745326898	1
4622	4	60	34981	2059.6875438	car	0	1	1	0	0	rightturn	1.8308146102	52.3878864808	1
5146	4	60	31887	4925.76773046	car	0	1	1	0	0	backup	0.3722528162	26.147940931	1
1499	5	50	32349	12610.6404966	car	1	1	1	0	0	straight	4.9063346728	75.9616468224	1
450	5	50	89009	3686.38386681	car	1	1	1	0	0	leftturn	2.0177904147	57.5769800077	1
2703	5	50	31549	6956.60541293	car	0	1	0	0	0	straight	11.8256914576	41.9457481751	0
3728	4	60	19743	13076.5834627	car	0	1	0	1	0	straight	15.1132217147	47.0857078951	1
3077	5	50	39729	920.141336467	car	0	1	0	0	0	straight	0.6108085984	27.0750828273	1
4113	4	60	34521	2476.1169016	car	0	1	0	0	0	leftturn	18.4389420821	58.1814478574	1
2701	5	50	34050	7782.75971662	car	0	1	0	0	0	straight	0.6644046922	74.4742261358	0
5630	3	60	37994	17138.1068733	car	1	1	1	0	0	rightturn	8.3128030229	79.8864649999	1
1653	5	50	57911	7445.72266332	car	1	1	0	0	0	straight	1.4283422357	72.0978952967	1
5551	4	60	43296	682.037867979	car	0	1	0	0	0	other	0.4864038424	38.902289191	0
2946	5	50	40170	5430.79478566	car	1	1	0	0	0	leftturn	1.0717912322	56.6610503341	1
5668	3	60	51020	13913.3613133	car	0	1	1	0	0	straight	8.240178106	59.7332029005	0
5097	4	60	25911	6179.55616976	car	1	1	0	0	0	straight	0.1673370193	64.3613185681	0
4601	4	60	30199	16954.9846201	car	1	1	1	0	0	leftturn	0.7853756026	92.9163600847	1
892	5	50	32599	11143.8261756	car	1	1	1	0	0	straight	7.7929021382	67.2949603715	1
1464	5	50	31877	12817.4226102	car	0	1	0	0	0	rightturn	3.7022084258	74.6519987405	1
4306	4	60	35152	16538.5797222	car	1	1	1	0	0	leftturn	2.1487343158	72.3913790375	1
5476	4	60	51007	934.312809425	car	0	2	0	0	0	other	0.6433127925	29.7530079001	1
5861	2	80	23262	18498.8156027	car	0	2	1	0	0	straight	8.3467487958	68.6790613749	1
738	5	50	43710	9611.55196352	VTB	0	1	0	0	0	other	21.0385745668	65.6713076409	0
5230	4	60	33900	7989.89341927	VTB	1	1	0	0	0	other	46.851822849	24.6159046539	0
178	5	50	39275	3278.30729063	car	1	1	0	0	0	other	0.077483302	80.407000346	0
730	5	50	45025	7611.88021815	car	1	1	1	0	0	straight	12.8939480507	55.3461284726	1
1908	5	50	38964	7333.2364596	car	0	1	0	0	0	rightturn	4.1264250908	77.0375377216	1
1517	5	50	31788	5591.81673784	car	0	1	0	0	0	straight	3.228171404	77.2613124888	1
3653	4	60	36799	4005.39074718	VTB	0	1	0	0	0	straight	1.3708438571	45.0256644545	0
5853	2	80	35331	6254.70819587	car	1	1	0	0	0	rightturn	32.1954383199	63.5239078795	1
3601	4	60	48825	4929.53103589	VTB	0	1	0	0	0	other	11.0912365269	76.3059584328	0
4234	4	60	28993	11371.6334342	VTB	0	1	0	0	0	leftturn	1.6149550589	51.3577512138	1
1039	5	50	70939	1207.12470587	car	0	1	0	0	0	straight	13.2648567893	63.2432566552	1
2632	5	50	37301	14137.2785602	car	1	1	1	0	0	leftturn	10.6991148767	77.709767612	1
623	5	50	59293	10694.3222192	car	1	3	1	0	0	straight	3.2972473801	73.6205583101	1
2735	5	50	32591	4967.93237601	VTB	0	1	0	0	0	straight	0	65.2497960409	1
3444	4	60	39275	3278.30729063	car	0	2	0	0	0	straight	12.9625868064	69.4790087879	1
3142	5	50	38005	2111.03708719	VTB	0	1	0	0	0	backup	3.5640274844	37.9340687893	0
2386	5	50	34526	13086.2974481	car	0	1	1	0	0	leftturn	3.9818659141	63.7552826148	0
1527	5	50	34079	6821.05880089	car	0	1	1	0	0	straight	0.522699322	45.3542101598	0
3174	5	50	44357	5850.37060039	car	1	1	0	0	0	leftturn	56.235113704	19.6822762498	0
1410	5	50	30348	15261.3978353	car	0	1	0	1	0	rightturn	1.7366703565	66.8126305283	1
3032	5	50	29454	7393.5637369	car	1	1	0	0	0	backup	10.3362584571	62.6555386483	0
696	5	50	45521	1103.66044026	VTB	0	1	0	0	0	straight	16.0093866919	64.922162165	0
5808	2	80	29964	12534.143018	car	1	1	0	0	0	rightturn	3.3388073798	61.2814935872	1
1131	5	50	28915	1230.19600986	car	1	1	0	0	0	leftturn	13.9782985136	46.4225814663	1
2496	5	50	37320	12569.422843	VTB	1	1	0	0	0	straight	4.4095509113	80.5164104026	1
1436	5	50	28732	11978.3712007	car	0	1	0	0	0	leftturn	1.2172447214	63.6304817664	1
